Scenario,Month,FanEnergy(kWh),HeatingEnergy(therms),CoolingEnergy(kWh),FanEnergy($),HeatingEnergy($),CoolingEnergy($),MonthlyCost($)
msp_2011_102_1VB30-a, 06,34.4,1.81,352.16,4.52,1.5,46.27,52.3
msp_2011_102_1VB30-a, 07,60.42,0.0,658.77,7.94,0.0,86.56,94.5
msp_2011_102_1VB30-a, 08,36.62,0.16,388.53,4.81,0.13,51.05,55.99
msp_2011_102_1VB30-a, 09,22.93,14.01,173.82,3.01,11.63,22.84,37.49
msp_2011_102_1VB30-a, 10,24.19,53.18,0.38,3.18,44.14,0.05,47.37
msp_2011_102_1VB30-a, 11,59.24,130.46,0.0,7.78,108.28,0.0,116.07
msp_2011_102_1VB30-a, 12,99.47,219.08,0.0,13.07,181.84,0.0,194.91
msp_2011_102_1VB45, 01,122.84,270.54,0.0,16.14,224.55,0.0,240.69
msp_2011_102_1VB45, 02,78.78,173.5,0.0,10.35,144.01,0.0,154.36
msp_2011_102_1VB45, 03,56.2,123.78,0.0,7.38,102.74,0.0,110.12
msp_2011_102_1VB45, 04,35.91,70.39,42.53,4.72,58.42,5.59,68.73
msp_2011_102_1VB45, 05,17.57,11.67,129.65,2.31,9.69,17.04,29.03
msp_2011_102_1VB45, 06,32.79,2.06,334.51,4.31,1.71,43.95,49.97
msp_2011_102_1VB45, 07,58.64,0.0,640.3,7.71,0.0,84.13,91.84
msp_2011_102_1VB45, 08,34.81,0.2,369.89,4.57,0.17,48.6,53.35
msp_2011_102_1VB45, 09,22.27,15.0,162.64,2.93,12.45,21.37,36.75
msp_2011_102_1VB45, 10,25.59,56.31,0.19,3.36,46.74,0.03,50.12
msp_2011_102_1VB45, 11,61.27,134.94,0.0,8.05,112.0,0.0,120.05
msp_2011_102_1VB45, 12,102.04,224.74,0.0,13.41,186.53,0.0,199.94
msp_2011_102_1VB45-a, 01,120.39,265.15,0.0,15.82,220.07,0.0,235.89
msp_2011_102_1VB45-a, 02,76.94,169.45,0.0,10.11,140.64,0.0,150.75
msp_2011_102_1VB45-a, 03,54.69,120.45,0.0,7.19,99.97,0.0,107.16
msp_2011_102_1VB45-a, 04,34.89,68.16,42.41,4.58,56.57,5.57,66.73
msp_2011_102_1VB45-a, 05,17.36,11.05,130.22,2.28,9.18,17.11,28.57
msp_2011_102_1VB45-a, 06,32.8,1.91,335.23,4.31,1.58,44.05,49.94
msp_2011_102_1VB45-a, 07,58.51,0.0,638.55,7.69,0.0,83.91,91.59
msp_2011_102_1VB45-a, 08,34.94,0.16,371.22,4.59,0.13,48.78,53.5
msp_2011_102_1VB45-a, 09,22.03,14.26,163.54,2.9,11.84,21.49,36.22
msp_2011_102_1VB45-a, 10,24.61,54.15,0.2,3.23,44.95,0.03,48.21
msp_2011_102_1VB45-a, 11,59.64,131.35,0.0,7.84,109.02,0.0,116.86
msp_2011_102_1VB45-a, 12,99.82,219.84,0.0,13.12,182.47,0.0,195.59
msp_2011_102_1VB60, 01,123.33,271.63,0.0,16.21,225.45,0.0,241.66
msp_2011_102_1VB60, 02,79.35,174.76,0.0,10.43,145.05,0.0,155.47
msp_2011_102_1VB60, 03,56.87,125.25,0.0,7.47,103.95,0.0,111.43
msp_2011_102_1VB60, 04,36.18,71.61,39.46,4.75,59.44,5.18,69.38
msp_2011_102_1VB60, 05,16.68,12.1,118.5,2.19,10.04,15.57,27.8
msp_2011_102_1VB60, 06,31.01,2.18,315.6,4.07,1.81,41.47,47.35
msp_2011_102_1VB60, 07,56.5,0.0,617.58,7.42,0.0,81.15,88.57
msp_2011_102_1VB60, 08,33.0,0.21,351.13,4.34,0.17,46.14,50.65
msp_2011_102_1VB60, 09,21.3,15.26,151.51,2.8,12.66,19.91,35.37
msp_2011_102_1VB60, 10,26.04,57.33,0.06,3.42,47.58,0.01,51.01
msp_2011_102_1VB60, 11,61.67,135.82,0.0,8.1,112.73,0.0,120.83
msp_2011_102_1VB60, 12,102.38,225.48,0.0,13.45,187.15,0.0,200.6
msp_2011_102_1VB60-a, 01,120.9,266.26,0.0,15.89,221.0,0.0,236.88
msp_2011_102_1VB60-a, 02,77.52,170.72,0.0,10.19,141.7,0.0,151.89
msp_2011_102_1VB60-a, 03,55.36,121.93,0.0,7.27,101.21,0.0,108.48
msp_2011_102_1VB60-a, 04,35.16,69.39,39.32,4.62,57.6,5.17,67.38
msp_2011_102_1VB60-a, 05,16.45,11.47,119.02,2.16,9.52,15.64,27.32
msp_2011_102_1VB60-a, 06,31.02,2.02,316.26,4.08,1.68,41.56,47.31
msp_2011_102_1VB60-a, 07,56.37,0.0,615.91,7.41,0.0,80.93,88.34
msp_2011_102_1VB60-a, 08,33.12,0.17,352.45,4.35,0.14,46.31,50.8
msp_2011_102_1VB60-a, 09,21.06,14.52,152.4,2.77,12.05,20.03,34.84
msp_2011_102_1VB60-a, 10,25.06,55.18,0.06,3.29,45.8,0.01,49.1
msp_2011_102_1VB60-a, 11,60.05,132.25,0.0,7.89,109.77,0.0,117.66
msp_2011_102_1VB60-a, 12,100.17,220.61,0.0,13.16,183.11,0.0,196.27
msp_2011_102_1VB75, 01,123.94,272.97,0.0,16.29,226.56,0.0,242.85
msp_2011_102_1VB75, 02,79.98,176.15,0.0,10.51,146.21,0.0,156.72
msp_2011_102_1VB75, 03,57.58,126.82,0.0,7.57,105.26,0.0,112.83
msp_2011_102_1VB75, 04,36.49,72.94,36.47,4.8,60.54,4.79,70.13
msp_2011_102_1VB75, 05,15.86,12.56,107.9,2.08,10.43,14.18,26.69
msp_2011_102_1VB75, 06,29.24,2.3,296.71,3.84,1.91,38.99,44.74
msp_2011_102_1VB75, 07,54.36,0.0,594.89,7.14,0.0,78.17,85.31
msp_2011_102_1VB75, 08,31.22,0.22,332.76,4.1,0.18,43.72,48.01
msp_2011_102_1VB75, 09,20.41,15.54,141.06,2.68,12.89,18.54,34.11
msp_2011_102_1VB75, 10,26.53,58.42,0.0,3.49,48.49,0.0,51.98
msp_2011_102_1VB75, 11,62.12,136.81,0.0,8.16,113.55,0.0,121.71
msp_2011_102_1VB75, 12,102.81,226.43,0.0,13.51,187.94,0.0,201.45
msp_2011_102_1VB75-a, 01,121.49,267.58,0.0,15.96,222.09,0.0,238.05
msp_2011_102_1VB75-a, 02,78.15,172.11,0.0,10.27,142.85,0.0,153.12
msp_2011_102_1VB75-a, 03,56.08,123.5,0.0,7.37,102.51,0.0,109.87
msp_2011_102_1VB75-a, 04,35.47,70.71,36.35,4.66,58.69,4.78,68.13
msp_2011_102_1VB75-a, 05,15.62,11.93,108.38,2.05,9.9,14.24,26.2
msp_2011_102_1VB75-a, 06,29.25,2.14,297.42,3.84,1.77,39.08,44.7
msp_2011_102_1VB75-a, 07,54.24,0.0,593.31,7.13,0.0,77.96,85.09
msp_2011_102_1VB75-a, 08,31.34,0.17,333.99,4.12,0.14,43.89,48.15
msp_2011_102_1VB75-a, 09,20.16,14.79,141.84,2.65,12.28,18.64,33.57
msp_2011_102_1VB75-a, 10,25.55,56.26,0.0,3.36,46.7,0.0,50.05
msp_2011_102_1VB75-a, 11,60.5,133.23,0.0,7.95,110.58,0.0,118.53
msp_2011_102_1VB75-a, 12,100.59,221.55,0.0,13.22,183.89,0.0,197.1
msp_2011_102_2011_1VB-15, 01,112.0,246.66,0.0,14.72,204.73,0.0,219.45
msp_2011_102_2011_1VB-15, 02,70.88,156.1,0.0,9.31,129.56,0.0,138.87
msp_2011_102_2011_1VB-15, 03,49.76,109.59,0.0,6.54,90.96,0.0,97.5
msp_2011_102_2011_1VB-15, 04,32.06,60.79,47.62,4.21,50.45,6.26,60.92
msp_2011_102_2011_1VB-15, 05,18.34,9.02,149.41,2.41,7.48,19.63,29.52
msp_2011_102_2011_1VB-15, 06,35.65,1.4,366.27,4.68,1.17,48.13,53.98
msp_2011_102_2011_1VB-15, 07,61.56,0.0,669.87,8.09,0.0,88.02,96.11
msp_2011_102_2011_1VB-15, 08,38.47,0.06,407.37,5.06,0.05,53.53,58.64
msp_2011_102_2011_1VB-15, 09,23.3,12.08,186.28,3.06,10.03,24.48,37.56
msp_2011_102_2011_1VB-15, 10,21.49,47.17,0.72,2.82,39.15,0.1,42.07
msp_2011_102_2011_1VB-15, 11,54.74,120.56,0.0,7.19,100.07,0.0,107.26
msp_2011_102_2011_1VB-15, 12,92.98,204.78,0.0,12.22,169.97,0.0,182.19
msp_2011_102_2011_1VB-30, 01,112.06,246.79,0.0,14.72,204.84,0.0,219.56
msp_2011_102_2011_1VB-30, 02,70.88,156.1,0.0,9.31,129.56,0.0,138.88
msp_2011_102_2011_1VB-30, 03,49.74,109.55,0.0,6.54,90.93,0.0,97.46
msp_2011_102_2011_1VB-30, 04,32.07,60.85,47.49,4.21,50.51,6.24,60.96
msp_2011_102_2011_1VB-30, 05,18.27,9.05,148.59,2.4,7.51,19.53,29.43
msp_2011_102_2011_1VB-30, 06,35.51,1.41,364.86,4.67,1.17,47.94,53.78
msp_2011_102_2011_1VB-30, 07,61.4,0.0,668.24,8.07,0.0,87.81,95.87
msp_2011_102_2011_1VB-30, 08,38.38,0.06,406.41,5.04,0.05,53.4,58.5
msp_2011_102_2011_1VB-30, 09,23.33,12.09,186.53,3.07,10.03,24.51,37.61
msp_2011_102_2011_1VB-30, 10,21.5,47.17,0.78,2.82,39.15,0.1,42.08
msp_2011_102_2011_1VB-30, 11,54.77,120.62,0.0,7.2,100.11,0.0,107.31
msp_2011_102_2011_1VB-30, 12,93.03,204.9,0.0,12.22,170.07,0.0,182.29
msp_2011_102_2011_1VB-45, 01,112.39,247.53,0.0,14.77,205.45,0.0,220.22
msp_2011_102_2011_1VB-45, 02,71.19,156.79,0.0,9.35,130.14,0.0,139.49
msp_2011_102_2011_1VB-45, 03,49.95,110.01,0.0,6.56,91.31,0.0,97.87
msp_2011_102_2011_1VB-45, 04,32.16,61.26,46.52,4.23,50.84,6.11,61.18
msp_2011_102_2011_1VB-45, 05,17.95,9.18,144.7,2.36,7.62,19.01,28.99
msp_2011_102_2011_1VB-45, 06,34.87,1.44,358.11,4.58,1.2,47.06,52.84
msp_2011_102_2011_1VB-45, 07,60.66,0.0,660.47,7.97,0.0,86.79,94.76
msp_2011_102_2011_1VB-45, 08,37.77,0.06,400.13,4.96,0.05,52.58,57.59
msp_2011_102_2011_1VB-45, 09,23.08,12.18,183.65,3.03,10.11,24.13,37.27
msp_2011_102_2011_1VB-45, 10,21.66,47.55,0.66,2.85,39.47,0.09,42.4
msp_2011_102_2011_1VB-45, 11,55.01,121.16,0.0,7.23,100.57,0.0,107.79
msp_2011_102_2011_1VB-45, 12,93.28,205.43,0.0,12.26,170.51,0.0,182.77
msp_2011_102_2011_1VB-60, 01,112.89,248.63,0.0,14.83,206.36,0.0,221.19
msp_2011_102_2011_1VB-60, 02,71.72,157.95,0.0,9.42,131.1,0.0,140.52
msp_2011_102_2011_1VB-60, 03,50.48,111.18,0.0,6.63,92.28,0.0,98.91
msp_2011_102_2011_1VB-60, 04,32.33,62.05,44.6,4.25,51.5,5.86,61.61
msp_2011_102_2011_1VB-60, 05,17.37,9.41,137.74,2.28,7.81,18.1,28.19
msp_2011_102_2011_1VB-60, 06,33.75,1.51,346.41,4.44,1.25,45.52,51.2
msp_2011_102_2011_1VB-60, 07,59.37,0.0,646.89,7.8,0.0,85.0,92.8
msp_2011_102_2011_1VB-60, 08,36.6,0.07,388.2,4.81,0.05,51.01,55.87
msp_2011_102_2011_1VB-60, 09,22.39,12.37,175.71,2.94,10.26,23.09,36.3
msp_2011_102_2011_1VB-60, 10,21.99,48.34,0.45,2.89,40.12,0.06,43.07
msp_2011_102_2011_1VB-60, 11,55.39,121.98,0.0,7.28,101.24,0.0,108.52
msp_2011_102_2011_1VB-60, 12,93.62,206.19,0.0,12.3,171.14,0.0,183.44
msp_2011_102_2011_1VB0, 01,112.17,247.04,0.0,14.74,205.04,0.0,219.78
msp_2011_102_2011_1VB0, 02,71.05,156.47,0.0,9.34,129.87,0.0,139.21
msp_2011_102_2011_1VB0, 03,49.91,109.93,0.0,6.56,91.24,0.0,97.8
msp_2011_102_2011_1VB0, 04,32.1,61.0,47.1,4.22,50.63,6.19,61.03
msp_2011_102_2011_1VB0, 05,18.21,9.07,147.82,2.39,7.53,19.42,29.34
msp_2011_102_2011_1VB0, 06,35.41,1.42,363.73,4.65,1.18,47.79,53.62
msp_2011_102_2011_1VB0, 07,61.26,0.0,666.79,8.05,0.0,87.62,95.67
msp_2011_102_2011_1VB0, 08,38.16,0.06,404.18,5.01,0.05,53.11,58.18
msp_2011_102_2011_1VB0, 09,23.1,12.14,183.99,3.04,10.07,24.18,37.28
msp_2011_102_2011_1VB0, 10,21.59,47.4,0.63,2.84,39.35,0.08,42.26
msp_2011_102_2011_1VB0, 11,54.87,120.84,0.0,7.21,100.3,0.0,107.51
msp_2011_102_2011_1VB0, 12,93.1,205.05,0.0,12.23,170.19,0.0,182.42
msp_2011_102_2011_1VB15, 01,112.44,247.63,0.0,14.77,205.53,0.0,220.3
msp_2011_102_2011_1VB15, 02,71.31,157.06,0.0,9.37,130.36,0.0,139.73
msp_2011_102_2011_1VB15, 03,50.16,110.48,0.0,6.59,91.7,0.0,98.29
msp_2011_102_2011_1VB15, 04,32.19,61.41,46.05,4.23,50.97,6.05,61.25
msp_2011_102_2011_1VB15, 05,17.92,9.19,144.39,2.36,7.63,18.97,28.96
msp_2011_102_2011_1VB15, 06,34.87,1.45,358.1,4.58,1.2,47.05,52.84
msp_2011_102_2011_1VB15, 07,60.62,0.0,660.0,7.96,0.0,86.72,94.69
msp_2011_102_2011_1VB15, 08,37.54,0.06,397.78,4.93,0.05,52.27,57.25
msp_2011_102_2011_1VB15, 09,22.77,12.24,180.18,2.99,10.16,23.68,36.82
msp_2011_102_2011_1VB15, 10,21.76,47.79,0.53,2.86,39.67,0.07,42.6
msp_2011_102_2011_1VB15, 11,55.06,121.27,0.0,7.24,100.66,0.0,107.89
msp_2011_102_2011_1VB15, 12,93.29,205.45,0.0,12.26,170.52,0.0,182.78
msp_2011_102_2011_1VB30, 01,112.74,248.31,0.0,14.81,206.09,0.0,220.91
msp_2011_102_2011_1VB30, 02,71.61,157.71,0.0,9.41,130.9,0.0,140.31
msp_2011_102_2011_1VB30, 03,50.47,111.15,0.0,6.63,92.25,0.0,98.89
msp_2011_102_2011_1VB30, 04,32.29,61.93,44.68,4.24,51.41,5.87,61.52
msp_2011_102_2011_1VB30, 05,17.54,9.35,139.8,2.31,7.76,18.37,28.44
msp_2011_102_2011_1VB30, 06,34.16,1.5,350.63,4.49,1.24,46.07,51.8
msp_2011_102_2011_1VB30, 07,59.77,0.0,651.08,7.85,0.0,85.55,93.41
msp_2011_102_2011_1VB30, 08,36.75,0.07,389.69,4.83,0.05,51.21,56.09
msp_2011_102_2011_1VB30, 09,22.35,12.36,175.39,2.94,10.26,23.05,36.24
msp_2011_102_2011_1VB30, 10,21.96,48.26,0.45,2.89,40.05,0.06,43.0
msp_2011_102_2011_1VB30, 11,55.29,121.77,0.0,7.26,101.07,0.0,108.33
msp_2011_102_2011_1VB30, 12,93.5,205.93,0.0,12.29,170.92,0.0,183.21
msp_2011_102_2011_1VB45, 01,113.05,248.99,0.0,14.86,206.66,0.0,221.51
msp_2011_102_2011_1VB45, 02,71.93,158.43,0.0,9.45,131.49,0.0,140.95
msp_2011_102_2011_1VB45, 03,50.82,111.92,0.0,6.68,92.89,0.0,99.57
msp_2011_102_2011_1VB45, 04,32.41,62.54,43.06,4.26,51.91,5.66,61.83
msp_2011_102_2011_1VB45, 05,17.08,9.54,134.19,2.24,7.92,17.63,27.79
msp_2011_102_2011_1VB45, 06,33.29,1.54,341.49,4.37,1.28,44.87,50.53
msp_2011_102_2011_1VB45, 07,58.75,0.0,640.32,7.72,0.0,84.14,91.86
msp_2011_102_2011_1VB45, 08,35.84,0.07,380.32,4.71,0.06,49.97,54.74
msp_2011_102_2011_1VB45, 09,21.87,12.49,169.81,2.87,10.37,22.31,35.56
msp_2011_102_2011_1VB45, 10,22.18,48.77,0.34,2.91,40.48,0.04,43.44
msp_2011_102_2011_1VB45, 11,55.52,122.28,0.0,7.3,101.49,0.0,108.79
msp_2011_102_2011_1VB45, 12,93.72,206.4,0.0,12.31,171.31,0.0,183.63
msp_2011_102_2011_1VB60, 01,113.36,249.66,0.0,14.9,207.22,0.0,222.12
msp_2011_102_2011_1VB60, 02,72.26,159.15,0.0,9.5,132.09,0.0,141.59
msp_2011_102_2011_1VB60, 03,51.18,112.72,0.0,6.73,93.56,0.0,100.28
msp_2011_102_2011_1VB60, 04,32.53,63.17,41.34,4.27,52.43,5.43,62.14
msp_2011_102_2011_1VB60, 05,16.57,9.73,128.17,2.18,8.07,16.84,27.09
msp_2011_102_2011_1VB60, 06,32.35,1.59,331.57,4.25,1.32,43.57,49.14
msp_2011_102_2011_1VB60, 07,57.66,0.0,628.76,7.58,0.0,82.62,90.2
msp_2011_102_2011_1VB60, 08,34.89,0.07,370.6,4.58,0.06,48.7,53.34
msp_2011_102_2011_1VB60, 09,21.35,12.62,163.93,2.81,10.48,21.54,34.82
msp_2011_102_2011_1VB60, 10,22.41,49.29,0.24,2.94,40.91,0.03,43.89
msp_2011_102_2011_1VB60, 11,55.75,122.79,0.0,7.33,101.92,0.0,109.25
msp_2011_102_2011_1VB60, 12,93.93,206.88,0.0,12.34,171.71,0.0,184.05
msp_2011_102_2011_base, 01,112.01,246.69,0.0,14.72,204.75,0.0,219.47
msp_2011_102_2011_base, 02,70.68,155.67,0.0,9.29,129.2,0.0,138.49
msp_2011_102_2011_base, 03,49.31,108.61,0.0,6.48,90.14,0.0,96.62
msp_2011_102_2011_base, 04,32.1,60.0,51.72,4.22,49.8,6.8,60.82
msp_2011_102_2011_base, 05,19.55,8.81,162.65,2.57,7.31,21.37,31.25
msp_2011_102_2011_base, 06,37.56,1.36,386.21,4.94,1.13,50.75,56.81
msp_2011_102_2011_base, 07,63.71,0.0,692.83,8.37,0.0,91.04,99.41
msp_2011_102_2011_base, 08,40.4,0.07,427.13,5.31,0.06,56.12,61.49
msp_2011_102_2011_base, 09,24.46,11.98,198.55,3.21,9.94,26.09,39.24
msp_2011_102_2011_base, 10,21.36,46.73,1.34,2.81,38.78,0.18,41.77
msp_2011_102_2011_base, 11,54.68,120.42,0.0,7.18,99.95,0.0,107.14
msp_2011_102_2011_base, 12,93.07,204.97,0.0,12.23,170.13,0.0,182.36
msp_2011_102_2011_cellularHT, 01,112.61,248.0,0.0,14.8,205.84,0.0,220.64
msp_2011_102_2011_cellularHT, 02,71.53,157.53,0.0,9.4,130.75,0.0,140.15
msp_2011_102_2011_cellularHT, 03,50.4,111.0,0.0,6.62,92.13,0.0,98.75
msp_2011_102_2011_cellularHT, 04,32.25,61.91,44.38,4.24,51.38,5.83,61.45
msp_2011_102_2011_cellularHT, 05,17.39,9.37,138.09,2.28,7.78,18.15,28.21
msp_2011_102_2011_cellularHT, 06,33.87,1.5,347.56,4.45,1.24,45.67,51.36
msp_2011_102_2011_cellularHT, 07,59.42,0.0,647.31,7.81,0.0,85.06,92.86
msp_2011_102_2011_cellularHT, 08,36.57,0.06,387.85,4.81,0.05,50.96,55.82
msp_2011_102_2011_cellularHT, 09,22.32,12.31,175.21,2.93,10.21,23.02,36.17
msp_2011_102_2011_cellularHT, 10,21.9,48.14,0.45,2.88,39.95,0.06,42.89
msp_2011_102_2011_cellularHT, 11,55.2,121.58,0.0,7.25,100.91,0.0,108.16
msp_2011_102_2011_cellularHT, 12,93.38,205.66,0.0,12.27,170.7,0.0,182.97
msp_2011_102_2011_cellularLT, 01,112.45,247.66,0.0,14.78,205.56,0.0,220.33
msp_2011_102_2011_cellularLT, 02,72.14,158.89,0.0,9.48,131.88,0.0,141.36
msp_2011_102_2011_cellularLT, 03,51.59,113.61,0.0,6.78,94.3,0.0,101.08
msp_2011_102_2011_cellularLT, 04,32.48,64.34,35.24,4.27,53.4,4.63,62.3
msp_2011_102_2011_cellularLT, 05,14.83,10.29,107.53,1.95,8.54,14.13,24.62
msp_2011_102_2011_cellularLT, 06,28.88,1.73,295.06,3.8,1.43,38.77,44.0
msp_2011_102_2011_cellularLT, 07,53.35,0.0,582.96,7.01,0.0,76.6,83.61
msp_2011_102_2011_cellularLT, 08,31.4,0.07,334.46,4.13,0.05,43.95,48.13
msp_2011_102_2011_cellularLT, 09,19.33,12.74,142.6,2.54,10.58,18.74,31.85
msp_2011_102_2011_cellularLT, 10,22.76,50.13,0.0,2.99,41.6,0.0,44.6
msp_2011_102_2011_cellularLT, 11,55.52,122.28,0.0,7.3,101.49,0.0,108.79
msp_2011_102_2011_cellularLT, 12,93.03,204.89,0.0,12.22,170.06,0.0,182.28
msp_2011_102_base, 01,122.41,269.59,0.0,16.08,223.76,0.0,239.84
msp_2011_102_base, 02,77.35,170.35,0.0,10.16,141.39,0.0,151.55
msp_2011_102_base, 03,54.05,119.02,0.1,7.1,98.79,0.01,105.9
msp_2011_102_base, 04,35.88,66.57,59.96,4.71,55.25,7.88,67.85
msp_2011_102_base, 05,22.53,10.51,185.39,2.96,8.73,24.36,36.05
msp_2011_102_base, 06,41.02,1.77,420.63,5.39,1.47,55.27,62.13
msp_2011_102_base, 07,68.33,0.0,742.8,8.98,0.0,97.6,106.58
msp_2011_102_base, 08,43.46,0.22,458.59,5.71,0.18,60.26,66.15
msp_2011_102_base, 09,27.46,14.43,218.12,3.61,11.97,28.66,44.24
msp_2011_102_base, 10,24.6,53.43,3.23,3.23,44.34,0.43,48.0
msp_2011_102_base, 11,60.5,133.24,0.0,7.95,110.59,0.0,118.54
msp_2011_102_base, 12,102.09,224.85,0.0,13.42,186.63,0.0,200.04
msp_2011_102_base-a, 01,119.27,262.68,0.0,15.67,218.02,0.0,233.69
msp_2011_102_base-a, 02,74.99,165.16,0.0,9.85,137.09,0.0,146.94
msp_2011_102_base-a, 03,52.11,114.74,0.14,6.85,95.23,0.02,102.1
msp_2011_102_base-a, 04,34.6,63.72,60.1,4.55,52.89,7.9,65.33
msp_2011_102_base-a, 05,22.36,9.73,187.13,2.94,8.08,24.59,35.61
msp_2011_102_base-a, 06,41.13,1.59,422.34,5.4,1.32,55.5,62.22
msp_2011_102_base-a, 07,68.21,0.0,741.16,8.96,0.0,97.39,106.35
msp_2011_102_base-a, 08,43.73,0.17,461.37,5.75,0.14,60.62,66.51
msp_2011_102_base-a, 09,27.21,13.46,219.92,3.58,11.17,28.9,43.64
msp_2011_102_base-a, 10,23.39,50.68,3.59,3.07,42.07,0.47,45.61
msp_2011_102_base-a, 11,58.4,128.61,0.0,7.67,106.75,0.0,114.42
msp_2011_102_base-a, 12,99.25,218.6,0.0,13.04,181.44,0.0,194.48
msp_2011_102_cellularHT, 01,121.75,268.14,0.0,16.0,222.55,0.0,238.55
msp_2011_102_cellularHT, 02,77.7,171.14,0.0,10.21,142.04,0.0,152.25
msp_2011_102_cellularHT, 03,55.09,121.34,0.0,7.24,100.71,0.0,107.95
msp_2011_102_cellularHT, 04,35.45,68.68,45.75,4.66,57.0,6.01,67.67
msp_2011_102_cellularHT, 05,18.33,11.17,139.62,2.41,9.27,18.35,30.02
msp_2011_102_cellularHT, 06,34.28,1.91,350.46,4.5,1.58,46.05,52.14
msp_2011_102_cellularHT, 07,60.36,0.0,658.32,7.93,0.0,86.5,94.43
msp_2011_102_cellularHT, 08,36.65,0.19,388.74,4.82,0.16,51.08,56.05
msp_2011_102_cellularHT, 09,23.33,14.54,175.46,3.07,12.06,23.06,38.19
msp_2011_102_cellularHT, 10,24.85,54.62,0.41,3.26,45.34,0.05,48.66
msp_2011_102_cellularHT, 11,60.41,133.04,0.0,7.94,110.43,0.0,118.36
msp_2011_102_cellularHT, 12,101.18,222.83,0.0,13.29,184.95,0.0,198.24
msp_2011_102_cellularHT-a, 01,119.47,263.11,0.0,15.7,218.38,0.0,234.08
msp_2011_102_cellularHT-a, 02,76.01,167.4,0.0,9.99,138.94,0.0,148.93
msp_2011_102_cellularHT-a, 03,53.71,118.3,0.0,7.06,98.19,0.0,105.25
msp_2011_102_cellularHT-a, 04,34.54,66.66,45.8,4.54,55.33,6.02,65.88
msp_2011_102_cellularHT-a, 05,18.18,10.62,140.59,2.39,8.82,18.47,29.68
msp_2011_102_cellularHT-a, 06,34.35,1.78,351.7,4.51,1.48,46.21,52.2
msp_2011_102_cellularHT-a, 07,60.31,0.0,657.51,7.92,0.0,86.4,94.32
msp_2011_102_cellularHT-a, 08,36.82,0.15,390.49,4.84,0.12,51.31,56.27
msp_2011_102_cellularHT-a, 09,23.15,13.88,176.67,3.04,11.52,23.21,37.77
msp_2011_102_cellularHT-a, 10,23.97,52.69,0.44,3.15,43.73,0.06,46.94
msp_2011_102_cellularHT-a, 11,58.92,129.77,0.0,7.74,107.71,0.0,115.45
msp_2011_102_cellularHT-a, 12,99.12,218.31,0.0,13.02,181.2,0.0,194.22
msp_2011_102_cellularLT, 01,118.89,261.85,0.0,15.62,217.34,0.0,232.96
msp_2011_102_cellularLT, 02,76.78,169.1,0.0,10.09,140.36,0.0,150.45
msp_2011_102_cellularLT, 03,55.38,121.96,0.0,7.28,101.23,0.0,108.51
msp_2011_102_cellularLT, 04,34.96,70.13,33.77,4.59,58.21,4.44,67.24
msp_2011_102_cellularLT, 05,14.88,11.98,100.26,1.95,9.95,13.17,25.07
msp_2011_102_cellularLT, 06,27.72,2.13,281.44,3.64,1.77,36.98,42.4
msp_2011_102_cellularLT, 07,52.18,0.0,571.25,6.86,0.0,75.06,81.92
msp_2011_102_cellularLT, 08,29.91,0.16,319.12,3.93,0.13,41.93,46.0
msp_2011_102_cellularLT, 09,19.26,14.54,133.64,2.53,12.07,17.56,32.16
msp_2011_102_cellularLT, 10,25.25,55.6,0.0,3.32,46.15,0.0,49.47
msp_2011_102_cellularLT, 11,59.4,130.83,0.0,7.81,108.59,0.0,116.39
msp_2011_102_cellularLT, 12,98.51,216.95,0.0,12.94,180.07,0.0,193.02
msp_2011_102_cellularLT-a, 01,117.34,258.43,0.0,15.42,214.5,0.0,229.92
msp_2011_102_cellularLT-a, 02,75.63,166.57,0.0,9.94,138.25,0.0,148.19
msp_2011_102_cellularLT-a, 03,54.45,119.91,0.0,7.15,99.53,0.0,106.68
msp_2011_102_cellularLT-a, 04,34.34,68.74,33.78,4.51,57.05,4.44,66.0
msp_2011_102_cellularLT-a, 05,14.77,11.59,100.89,1.94,9.62,13.26,24.82
msp_2011_102_cellularLT-a, 06,27.78,2.04,282.47,3.65,1.69,37.12,42.46
msp_2011_102_cellularLT-a, 07,52.18,0.0,571.02,6.86,0.0,75.03,81.89
msp_2011_102_cellularLT-a, 08,30.04,0.13,320.45,3.95,0.11,42.11,46.17
msp_2011_102_cellularLT-a, 09,19.14,14.1,134.48,2.52,11.7,17.67,31.89
msp_2011_102_cellularLT-a, 10,24.64,54.27,0.0,3.24,45.04,0.0,48.28
msp_2011_102_cellularLT-a, 11,58.4,128.63,0.0,7.67,106.76,0.0,114.44
msp_2011_102_cellularLT-a, 12,97.12,213.9,0.0,12.76,177.54,0.0,190.3
msp_2011_2159_1VB-15, 01,117.41,258.57,0.0,15.43,214.62,0.0,230.04
msp_2011_2159_1VB-15, 02,74.31,163.66,0.0,9.76,135.84,0.0,145.6
msp_2011_2159_1VB-15, 03,52.24,115.05,0.0,6.86,95.49,0.0,102.36
msp_2011_2159_1VB-15, 04,33.76,64.07,49.83,4.44,53.18,6.55,64.16
msp_2011_2159_1VB-15, 05,19.26,9.72,155.59,2.53,8.07,20.44,31.04
msp_2011_2159_1VB-15, 06,36.71,1.55,376.77,4.82,1.29,49.51,55.62
msp_2011_2159_1VB-15, 07,63.06,0.0,686.09,8.29,0.0,90.15,98.44
