Scenario,Month,Illuminance(lux)
msp_2011_BBG-VB-15_102-a, 11,847.23
msp_2011_BBG-VB-15_102-a, 12,1303.96
msp_2011_BBG-VB-15_2159, 01,1467.1
msp_2011_BBG-VB-15_2159, 02,982.31
msp_2011_BBG-VB-15_2159, 03,1031.68
msp_2011_BBG-VB-15_2159, 04,625.37
msp_2011_BBG-VB-15_2159, 05,625.77
msp_2011_BBG-VB-15_2159, 06,633.59
msp_2011_BBG-VB-15_2159, 07,621.85
msp_2011_BBG-VB-15_2159, 08,663.62
msp_2011_BBG-VB-15_2159, 09,773.18
msp_2011_BBG-VB-15_2159, 10,1061.15
msp_2011_BBG-VB-15_2159, 11,830.83
msp_2011_BBG-VB-15_2159, 12,1279.12
msp_2011_BBG-VB-15_2159-a, 01,1467.1
msp_2011_BBG-VB-15_2159-a, 02,982.31
msp_2011_BBG-VB-15_2159-a, 03,1031.68
msp_2011_BBG-VB-15_2159-a, 04,625.37
msp_2011_BBG-VB-15_2159-a, 05,625.77
msp_2011_BBG-VB-15_2159-a, 06,633.59
msp_2011_BBG-VB-15_2159-a, 07,621.85
msp_2011_BBG-VB-15_2159-a, 08,663.62
msp_2011_BBG-VB-15_2159-a, 09,773.18
msp_2011_BBG-VB-15_2159-a, 10,1061.15
msp_2011_BBG-VB-15_2159-a, 11,830.83
msp_2011_BBG-VB-15_2159-a, 12,1279.12
msp_2011_BBG-VB-30_102, 01,1556.73
msp_2011_BBG-VB-30_102, 02,1405.31
msp_2011_BBG-VB-30_102, 03,2051.25
msp_2011_BBG-VB-30_102, 04,1060.88
msp_2011_BBG-VB-30_102, 05,823.68
msp_2011_BBG-VB-30_102, 06,845.39
msp_2011_BBG-VB-30_102, 07,829.98
msp_2011_BBG-VB-30_102, 08,978.97
msp_2011_BBG-VB-30_102, 09,1954.17
msp_2011_BBG-VB-30_102, 10,1917.67
msp_2011_BBG-VB-30_102, 11,897.07
msp_2011_BBG-VB-30_102, 12,1255.3
msp_2011_BBG-VB-30_102-a, 01,1556.73
msp_2011_BBG-VB-30_102-a, 02,1405.31
msp_2011_BBG-VB-30_102-a, 03,2051.25
msp_2011_BBG-VB-30_102-a, 04,1060.88
msp_2011_BBG-VB-30_102-a, 05,823.68
msp_2011_BBG-VB-30_102-a, 06,845.39
msp_2011_BBG-VB-30_102-a, 07,829.98
msp_2011_BBG-VB-30_102-a, 08,978.97
msp_2011_BBG-VB-30_102-a, 09,1954.17
msp_2011_BBG-VB-30_102-a, 10,1917.67
msp_2011_BBG-VB-30_102-a, 11,897.07
msp_2011_BBG-VB-30_102-a, 12,1255.3
msp_2011_BBG-VB-30_2159, 01,1526.48
msp_2011_BBG-VB-30_2159, 02,1377.06
msp_2011_BBG-VB-30_2159, 03,2009.1
msp_2011_BBG-VB-30_2159, 04,1037.85
msp_2011_BBG-VB-30_2159, 05,805.23
msp_2011_BBG-VB-30_2159, 06,826.19
msp_2011_BBG-VB-30_2159, 07,811.23
msp_2011_BBG-VB-30_2159, 08,957.6
msp_2011_BBG-VB-30_2159, 09,1913.22
msp_2011_BBG-VB-30_2159, 10,1878.72
msp_2011_BBG-VB-30_2159, 11,879.47
msp_2011_BBG-VB-30_2159, 12,1231.15
msp_2011_BBG-VB-30_2159-a, 01,1526.48
msp_2011_BBG-VB-30_2159-a, 02,1377.06
msp_2011_BBG-VB-30_2159-a, 03,2009.1
msp_2011_BBG-VB-30_2159-a, 04,1037.85
msp_2011_BBG-VB-30_2159-a, 05,805.23
msp_2011_BBG-VB-30_2159-a, 06,826.19
msp_2011_BBG-VB-30_2159-a, 07,811.23
msp_2011_BBG-VB-30_2159-a, 08,957.6
msp_2011_BBG-VB-30_2159-a, 09,1913.22
msp_2011_BBG-VB-30_2159-a, 10,1878.72
msp_2011_BBG-VB-30_2159-a, 11,879.47
msp_2011_BBG-VB-30_2159-a, 12,1231.15
msp_2011_BBG-VB-45_102, 01,1086.73
msp_2011_BBG-VB-45_102, 02,1297.61
msp_2011_BBG-VB-45_102, 03,2503.63
msp_2011_BBG-VB-45_102, 04,1326.45
msp_2011_BBG-VB-45_102, 05,825.92
msp_2011_BBG-VB-45_102, 06,883.88
msp_2011_BBG-VB-45_102, 07,862.69
msp_2011_BBG-VB-45_102, 08,1082.44
msp_2011_BBG-VB-45_102, 09,2874.66
msp_2011_BBG-VB-45_102, 10,2062.35
msp_2011_BBG-VB-45_102, 11,677.63
msp_2011_BBG-VB-45_102, 12,832.24
msp_2011_BBG-VB-45_102-a, 01,1086.73
msp_2011_BBG-VB-45_102-a, 02,1297.61
msp_2011_BBG-VB-45_102-a, 03,2503.63
msp_2011_BBG-VB-45_102-a, 04,1326.45
msp_2011_BBG-VB-45_102-a, 05,825.92
msp_2011_BBG-VB-45_102-a, 06,883.88
msp_2011_BBG-VB-45_102-a, 07,862.69
msp_2011_BBG-VB-45_102-a, 08,1082.44
msp_2011_BBG-VB-45_102-a, 09,2874.66
msp_2011_BBG-VB-45_102-a, 10,2062.35
msp_2011_BBG-VB-45_102-a, 11,677.63
msp_2011_BBG-VB-45_102-a, 12,832.24
msp_2011_BBG-VB-45_2159, 01,1064.96
msp_2011_BBG-VB-45_2159, 02,1270.98
msp_2011_BBG-VB-45_2159, 03,2451.63
msp_2011_BBG-VB-45_2159, 04,1297.27
msp_2011_BBG-VB-45_2159, 05,806.7
msp_2011_BBG-VB-45_2159, 06,862.91
msp_2011_BBG-VB-45_2159, 07,842.33
msp_2011_BBG-VB-45_2159, 08,1058.21
msp_2011_BBG-VB-45_2159, 09,2813.92
msp_2011_BBG-VB-45_2159, 10,2020.0
msp_2011_BBG-VB-45_2159, 11,663.8
msp_2011_BBG-VB-45_2159, 12,815.71
msp_2011_BBG-VB-45_2159-a, 01,1064.96
msp_2011_BBG-VB-45_2159-a, 02,1270.98
msp_2011_BBG-VB-45_2159-a, 03,2451.63
msp_2011_BBG-VB-45_2159-a, 04,1297.27
msp_2011_BBG-VB-45_2159-a, 05,806.7
msp_2011_BBG-VB-45_2159-a, 06,862.91
msp_2011_BBG-VB-45_2159-a, 07,842.33
msp_2011_BBG-VB-45_2159-a, 08,1058.21
msp_2011_BBG-VB-45_2159-a, 09,2813.92
msp_2011_BBG-VB-45_2159-a, 10,2020.0
msp_2011_BBG-VB-45_2159-a, 11,663.8
msp_2011_BBG-VB-45_2159-a, 12,815.71
msp_2011_BBG-VB-60_102, 01,498.19
msp_2011_BBG-VB-60_102, 02,741.71
msp_2011_BBG-VB-60_102, 03,1630.62
msp_2011_BBG-VB-60_102, 04,923.28
msp_2011_BBG-VB-60_102, 05,499.83
msp_2011_BBG-VB-60_102, 06,566.08
msp_2011_BBG-VB-60_102, 07,551.08
msp_2011_BBG-VB-60_102, 08,713.44
msp_2011_BBG-VB-60_102, 09,2030.39
msp_2011_BBG-VB-60_102, 10,1201.47
msp_2011_BBG-VB-60_102, 11,350.2
msp_2011_BBG-VB-60_102, 12,352.21
msp_2011_BBG-VB-60_102-a, 01,498.19
msp_2011_BBG-VB-60_102-a, 02,741.71
msp_2011_BBG-VB-60_102-a, 03,1630.62
msp_2011_BBG-VB-60_102-a, 04,923.28
msp_2011_BBG-VB-60_102-a, 05,499.83
msp_2011_BBG-VB-60_102-a, 06,566.08
msp_2011_BBG-VB-60_102-a, 07,551.08
msp_2011_BBG-VB-60_102-a, 08,713.44
msp_2011_BBG-VB-60_102-a, 09,2030.39
msp_2011_BBG-VB-60_102-a, 10,1201.47
msp_2011_BBG-VB-60_102-a, 11,350.2
msp_2011_BBG-VB-60_102-a, 12,352.21
msp_2011_BBG-VB-60_2159, 01,487.49
msp_2011_BBG-VB-60_2159, 02,725.72
msp_2011_BBG-VB-60_2159, 03,1596.09
msp_2011_BBG-VB-60_2159, 04,902.27
msp_2011_BBG-VB-60_2159, 05,487.04
msp_2011_BBG-VB-60_2159, 06,550.96
msp_2011_BBG-VB-60_2159, 07,536.46
msp_2011_BBG-VB-60_2159, 08,696.48
msp_2011_BBG-VB-60_2159, 09,1986.96
msp_2011_BBG-VB-60_2159, 10,1176.11
msp_2011_BBG-VB-60_2159, 11,342.49
msp_2011_BBG-VB-60_2159, 12,344.67
msp_2011_BBG-VB-60_2159-a, 01,487.49
msp_2011_BBG-VB-60_2159-a, 02,725.72
msp_2011_BBG-VB-60_2159-a, 03,1596.09
msp_2011_BBG-VB-60_2159-a, 04,902.27
msp_2011_BBG-VB-60_2159-a, 05,487.04
msp_2011_BBG-VB-60_2159-a, 06,550.96
msp_2011_BBG-VB-60_2159-a, 07,536.46
msp_2011_BBG-VB-60_2159-a, 08,696.48
msp_2011_BBG-VB-60_2159-a, 09,1986.96
msp_2011_BBG-VB-60_2159-a, 10,1176.11
msp_2011_BBG-VB-60_2159-a, 11,342.49
msp_2011_BBG-VB-60_2159-a, 12,344.67
msp_2011_BBG-VB-75_102, 01,107.25
msp_2011_BBG-VB-75_102, 02,169.25
msp_2011_BBG-VB-75_102, 03,386.95
msp_2011_BBG-VB-75_102, 04,309.38
msp_2011_BBG-VB-75_102, 05,163.59
msp_2011_BBG-VB-75_102, 06,134.82
msp_2011_BBG-VB-75_102, 07,136.11
msp_2011_BBG-VB-75_102, 08,235.24
msp_2011_BBG-VB-75_102, 09,531.7
msp_2011_BBG-VB-75_102, 10,234.8
msp_2011_BBG-VB-75_102, 11,95.83
msp_2011_BBG-VB-75_102, 12,73.69
msp_2011_BBG-VB-75_102-a, 01,107.25
msp_2011_BBG-VB-75_102-a, 02,169.25
msp_2011_BBG-VB-75_102-a, 03,386.95
msp_2011_BBG-VB-75_102-a, 04,309.38
msp_2011_BBG-VB-75_102-a, 05,163.59
msp_2011_BBG-VB-75_102-a, 06,134.82
msp_2011_BBG-VB-75_102-a, 07,136.11
msp_2011_BBG-VB-75_102-a, 08,235.24
msp_2011_BBG-VB-75_102-a, 09,531.7
msp_2011_BBG-VB-75_102-a, 10,234.8
msp_2011_BBG-VB-75_102-a, 11,95.83
msp_2011_BBG-VB-75_102-a, 12,73.69
msp_2011_BBG-VB-75_2159, 01,104.78
msp_2011_BBG-VB-75_2159, 02,165.39
msp_2011_BBG-VB-75_2159, 03,378.36
msp_2011_BBG-VB-75_2159, 04,302.22
msp_2011_BBG-VB-75_2159, 05,159.51
msp_2011_BBG-VB-75_2159, 06,131.35
msp_2011_BBG-VB-75_2159, 07,132.63
msp_2011_BBG-VB-75_2159, 08,229.64
msp_2011_BBG-VB-75_2159, 09,520.0
msp_2011_BBG-VB-75_2159, 10,229.53
msp_2011_BBG-VB-75_2159, 11,93.62
msp_2011_BBG-VB-75_2159, 12,71.99
msp_2011_BBG-VB-75_2159-a, 01,104.78
msp_2011_BBG-VB-75_2159-a, 02,165.39
msp_2011_BBG-VB-75_2159-a, 03,378.36
msp_2011_BBG-VB-75_2159-a, 04,302.22
msp_2011_BBG-VB-75_2159-a, 05,159.51
msp_2011_BBG-VB-75_2159-a, 06,131.35
msp_2011_BBG-VB-75_2159-a, 07,132.63
msp_2011_BBG-VB-75_2159-a, 08,229.64
msp_2011_BBG-VB-75_2159-a, 09,520.0
msp_2011_BBG-VB-75_2159-a, 10,229.53
msp_2011_BBG-VB-75_2159-a, 11,93.62
msp_2011_BBG-VB-75_2159-a, 12,71.99
msp_2011_BBG-VB0_102, 01,957.03
msp_2011_BBG-VB0_102, 02,515.68
msp_2011_BBG-VB0_102, 03,469.4
msp_2011_BBG-VB0_102, 04,456.49
msp_2011_BBG-VB0_102, 05,446.81
msp_2011_BBG-VB0_102, 06,446.53
msp_2011_BBG-VB0_102, 07,436.87
msp_2011_BBG-VB0_102, 08,470.98
msp_2011_BBG-VB0_102, 09,462.37
msp_2011_BBG-VB0_102, 10,434.24
msp_2011_BBG-VB0_102, 11,564.55
msp_2011_BBG-VB0_102, 12,866.1
msp_2011_BBG-VB0_102-a, 01,957.03
msp_2011_BBG-VB0_102-a, 02,515.68
msp_2011_BBG-VB0_102-a, 03,469.4
msp_2011_BBG-VB0_102-a, 04,456.49
msp_2011_BBG-VB0_102-a, 05,446.81
msp_2011_BBG-VB0_102-a, 06,446.53
msp_2011_BBG-VB0_102-a, 07,436.87
msp_2011_BBG-VB0_102-a, 08,470.98
msp_2011_BBG-VB0_102-a, 09,462.37
msp_2011_BBG-VB0_102-a, 10,434.24
msp_2011_BBG-VB0_102-a, 11,564.55
msp_2011_BBG-VB0_102-a, 12,866.1
msp_2011_BBG-VB0_2159, 01,938.53
msp_2011_BBG-VB0_2159, 02,505.27
msp_2011_BBG-VB0_2159, 03,459.37
msp_2011_BBG-VB0_2159, 04,446.3
msp_2011_BBG-VB0_2159, 05,436.73
msp_2011_BBG-VB0_2159, 06,436.4
msp_2011_BBG-VB0_2159, 07,426.99
msp_2011_BBG-VB0_2159, 08,460.52
msp_2011_BBG-VB0_2159, 09,452.34
msp_2011_BBG-VB0_2159, 10,425.24
msp_2011_BBG-VB0_2159, 11,553.54
msp_2011_BBG-VB0_2159, 12,849.55
msp_2011_BBG-VB0_2159-a, 01,938.53
msp_2011_BBG-VB0_2159-a, 02,505.27
msp_2011_BBG-VB0_2159-a, 03,459.37
msp_2011_BBG-VB0_2159-a, 04,446.3
msp_2011_BBG-VB0_2159-a, 05,436.73
msp_2011_BBG-VB0_2159-a, 06,436.4
msp_2011_BBG-VB0_2159-a, 07,426.99
msp_2011_BBG-VB0_2159-a, 08,460.52
msp_2011_BBG-VB0_2159-a, 09,452.34
msp_2011_BBG-VB0_2159-a, 10,425.24
msp_2011_BBG-VB0_2159-a, 11,553.54
msp_2011_BBG-VB0_2159-a, 12,849.55
msp_2011_BBG-VB15_102, 01,446.25
msp_2011_BBG-VB15_102, 02,327.2
msp_2011_BBG-VB15_102, 03,325.43
msp_2011_BBG-VB15_102, 04,320.93
msp_2011_BBG-VB15_102, 05,306.94
msp_2011_BBG-VB15_102, 06,303.37
msp_2011_BBG-VB15_102, 07,296.14
msp_2011_BBG-VB15_102, 08,322.79
msp_2011_BBG-VB15_102, 09,331.38
msp_2011_BBG-VB15_102, 10,301.58
msp_2011_BBG-VB15_102, 11,306.53
msp_2011_BBG-VB15_102, 12,420.58
msp_2011_BBG-VB15_102-a, 01,446.25
msp_2011_BBG-VB15_102-a, 02,327.2
msp_2011_BBG-VB15_102-a, 03,325.43
msp_2011_BBG-VB15_102-a, 04,320.93
msp_2011_BBG-VB15_102-a, 05,306.94
msp_2011_BBG-VB15_102-a, 06,303.37
msp_2011_BBG-VB15_102-a, 07,296.14
msp_2011_BBG-VB15_102-a, 08,322.79
msp_2011_BBG-VB15_102-a, 09,331.38
msp_2011_BBG-VB15_102-a, 10,301.58
msp_2011_BBG-VB15_102-a, 11,306.53
msp_2011_BBG-VB15_102-a, 12,420.58
msp_2011_BBG-VB15_2159, 01,437.35
msp_2011_BBG-VB15_2159, 02,320.25
msp_2011_BBG-VB15_2159, 03,318.09
msp_2011_BBG-VB15_2159, 04,313.4
msp_2011_BBG-VB15_2159, 05,299.67
msp_2011_BBG-VB15_2159, 06,296.14
msp_2011_BBG-VB15_2159, 07,289.12
msp_2011_BBG-VB15_2159, 08,315.26
msp_2011_BBG-VB15_2159, 09,323.82
msp_2011_BBG-VB15_2159, 10,295.0
msp_2011_BBG-VB15_2159, 11,300.31
msp_2011_BBG-VB15_2159, 12,412.36
msp_2011_BBG-VB15_2159-a, 01,437.35
msp_2011_BBG-VB15_2159-a, 02,320.25
msp_2011_BBG-VB15_2159-a, 03,318.09
msp_2011_BBG-VB15_2159-a, 04,313.4
msp_2011_BBG-VB15_2159-a, 05,299.67
msp_2011_BBG-VB15_2159-a, 06,296.14
msp_2011_BBG-VB15_2159-a, 07,289.12
msp_2011_BBG-VB15_2159-a, 08,315.26
msp_2011_BBG-VB15_2159-a, 09,323.82
msp_2011_BBG-VB15_2159-a, 10,295.0
msp_2011_BBG-VB15_2159-a, 11,300.31
msp_2011_BBG-VB15_2159-a, 12,412.36
msp_2011_BBG-VB30_102, 01,166.67
msp_2011_BBG-VB30_102, 02,209.73
msp_2011_BBG-VB30_102, 03,212.73
msp_2011_BBG-VB30_102, 04,201.59
msp_2011_BBG-VB30_102, 05,188.1
msp_2011_BBG-VB30_102, 06,183.45
msp_2011_BBG-VB30_102, 07,178.76
msp_2011_BBG-VB30_102, 08,197.53
msp_2011_BBG-VB30_102, 09,211.21
msp_2011_BBG-VB30_102, 10,196.82
msp_2011_BBG-VB30_102, 11,142.85
msp_2011_BBG-VB30_102, 12,122.99
msp_2011_BBG-VB30_102-a, 01,166.67
msp_2011_BBG-VB30_102-a, 02,209.73
msp_2011_BBG-VB30_102-a, 03,212.73
msp_2011_BBG-VB30_102-a, 04,201.59
msp_2011_BBG-VB30_102-a, 05,188.1
msp_2011_BBG-VB30_102-a, 06,183.45
msp_2011_BBG-VB30_102-a, 07,178.76
msp_2011_BBG-VB30_102-a, 08,197.53
msp_2011_BBG-VB30_102-a, 09,211.21
msp_2011_BBG-VB30_102-a, 10,196.82
msp_2011_BBG-VB30_102-a, 11,142.85
msp_2011_BBG-VB30_102-a, 12,122.99
msp_2011_BBG-VB30_2159, 01,163.05
msp_2011_BBG-VB30_2159, 02,205.03
msp_2011_BBG-VB30_2159, 03,207.67
msp_2011_BBG-VB30_2159, 04,196.57
msp_2011_BBG-VB30_2159, 05,183.37
msp_2011_BBG-VB30_2159, 06,178.8
msp_2011_BBG-VB30_2159, 07,174.24
msp_2011_BBG-VB30_2159, 08,192.63
msp_2011_BBG-VB30_2159, 09,206.11
msp_2011_BBG-VB30_2159, 10,192.28
msp_2011_BBG-VB30_2159, 11,139.72
msp_2011_BBG-VB30_2159, 12,120.35
msp_2011_BBG-VB30_2159-a, 01,163.05
msp_2011_BBG-VB30_2159-a, 02,205.03
msp_2011_BBG-VB30_2159-a, 03,207.67
msp_2011_BBG-VB30_2159-a, 04,196.57
msp_2011_BBG-VB30_2159-a, 05,183.37
msp_2011_BBG-VB30_2159-a, 06,178.8
msp_2011_BBG-VB30_2159-a, 07,174.24
msp_2011_BBG-VB30_2159-a, 08,192.63
msp_2011_BBG-VB30_2159-a, 09,206.11
msp_2011_BBG-VB30_2159-a, 10,192.28
msp_2011_BBG-VB30_2159-a, 11,139.72
msp_2011_BBG-VB30_2159-a, 12,120.35
msp_2011_BBG-VB45_102, 01,102.0
msp_2011_BBG-VB45_102, 02,126.07
msp_2011_BBG-VB45_102, 03,123.22
msp_2011_BBG-VB45_102, 04,113.25
msp_2011_BBG-VB45_102, 05,103.66
msp_2011_BBG-VB45_102, 06,99.97
msp_2011_BBG-VB45_102, 07,97.41
msp_2011_BBG-VB45_102, 08,109.19
msp_2011_BBG-VB45_102, 09,120.35
msp_2011_BBG-VB45_102, 10,115.63
msp_2011_BBG-VB45_102, 11,86.53
msp_2011_BBG-VB45_102, 12,74.54
msp_2011_BBG-VB45_102-a, 01,102.0
msp_2011_BBG-VB45_102-a, 02,126.07
msp_2011_BBG-VB45_102-a, 03,123.22
msp_2011_BBG-VB45_102-a, 04,113.25
msp_2011_BBG-VB45_102-a, 05,103.66
msp_2011_BBG-VB45_102-a, 06,99.97
msp_2011_BBG-VB45_102-a, 07,97.41
msp_2011_BBG-VB45_102-a, 08,109.19
msp_2011_BBG-VB45_102-a, 09,120.35
msp_2011_BBG-VB45_102-a, 10,115.63
msp_2011_BBG-VB45_102-a, 11,86.53
msp_2011_BBG-VB45_102-a, 12,74.54
msp_2011_BBG-VB45_2159, 01,99.72
msp_2011_BBG-VB45_2159, 02,123.16
msp_2011_BBG-VB45_2159, 03,120.19
msp_2011_BBG-VB45_2159, 04,110.33
msp_2011_BBG-VB45_2159, 05,100.96
msp_2011_BBG-VB45_2159, 06,97.34
msp_2011_BBG-VB45_2159, 07,94.86
msp_2011_BBG-VB45_2159, 08,106.39
msp_2011_BBG-VB45_2159, 09,117.34
msp_2011_BBG-VB45_2159, 10,112.87
msp_2011_BBG-VB45_2159, 11,84.57
msp_2011_BBG-VB45_2159, 12,72.89
msp_2011_BBG-VB45_2159-a, 01,99.72
msp_2011_BBG-VB45_2159-a, 02,123.16
msp_2011_BBG-VB45_2159-a, 03,120.19
msp_2011_BBG-VB45_2159-a, 04,110.33
msp_2011_BBG-VB45_2159-a, 05,100.96
msp_2011_BBG-VB45_2159-a, 06,97.34
msp_2011_BBG-VB45_2159-a, 07,94.86
msp_2011_BBG-VB45_2159-a, 08,106.39
msp_2011_BBG-VB45_2159-a, 09,117.34
msp_2011_BBG-VB45_2159-a, 10,112.87
msp_2011_BBG-VB45_2159-a, 11,84.57
msp_2011_BBG-VB45_2159-a, 12,72.89
msp_2011_BBG-VB60_102, 01,56.06
msp_2011_BBG-VB60_102, 02,68.77
msp_2011_BBG-VB60_102, 03,66.49
msp_2011_BBG-VB60_102, 04,60.52
msp_2011_BBG-VB60_102, 05,55.33
msp_2011_BBG-VB60_102, 06,53.32
msp_2011_BBG-VB60_102, 07,51.94
msp_2011_BBG-VB60_102, 08,58.31
msp_2011_BBG-VB60_102, 09,64.78
msp_2011_BBG-VB60_102, 10,62.81
msp_2011_BBG-VB60_102, 11,47.24
msp_2011_BBG-VB60_102, 12,40.86
msp_2011_BBG-VB60_102-a, 01,56.06
msp_2011_BBG-VB60_102-a, 02,68.77
msp_2011_BBG-VB60_102-a, 03,66.49
msp_2011_BBG-VB60_102-a, 04,60.52
msp_2011_BBG-VB60_102-a, 05,55.33
msp_2011_BBG-VB60_102-a, 06,53.32
msp_2011_BBG-VB60_102-a, 07,51.94
msp_2011_BBG-VB60_102-a, 08,58.31
msp_2011_BBG-VB60_102-a, 09,64.78
msp_2011_BBG-VB60_102-a, 10,62.81
msp_2011_BBG-VB60_102-a, 11,47.24
msp_2011_BBG-VB60_102-a, 12,40.86
msp_2011_BBG-VB60_2159, 01,54.78
msp_2011_BBG-VB60_2159, 02,67.15
msp_2011_BBG-VB60_2159, 03,64.83
msp_2011_BBG-VB60_2159, 04,58.96
msp_2011_BBG-VB60_2159, 05,53.89
msp_2011_BBG-VB60_2159, 06,51.92
msp_2011_BBG-VB60_2159, 07,50.58
msp_2011_BBG-VB60_2159, 08,56.81
msp_2011_BBG-VB60_2159, 09,63.15
msp_2011_BBG-VB60_2159, 10,61.29
msp_2011_BBG-VB60_2159, 11,46.15
msp_2011_BBG-VB60_2159, 12,39.93
msp_2011_BBG-VB60_2159-a, 01,54.78
msp_2011_BBG-VB60_2159-a, 02,67.15
msp_2011_BBG-VB60_2159-a, 03,64.83
msp_2011_BBG-VB60_2159-a, 04,58.96
msp_2011_BBG-VB60_2159-a, 05,53.89
msp_2011_BBG-VB60_2159-a, 06,51.92
msp_2011_BBG-VB60_2159-a, 07,50.58
msp_2011_BBG-VB60_2159-a, 08,56.81
msp_2011_BBG-VB60_2159-a, 09,63.15
msp_2011_BBG-VB60_2159-a, 10,61.29
msp_2011_BBG-VB60_2159-a, 11,46.15
msp_2011_BBG-VB60_2159-a, 12,39.93
msp_2011_BBG-VB75_102, 01,23.1
msp_2011_BBG-VB75_102, 02,28.74
msp_2011_BBG-VB75_102, 03,28.42
msp_2011_BBG-VB75_102, 04,26.58
msp_2011_BBG-VB75_102, 05,24.41
msp_2011_BBG-VB75_102, 06,23.11
msp_2011_BBG-VB75_102, 07,22.5
msp_2011_BBG-VB75_102, 08,25.5
msp_2011_BBG-VB75_102, 09,27.88
msp_2011_BBG-VB75_102, 10,26.45
msp_2011_BBG-VB75_102, 11,19.55
msp_2011_BBG-VB75_102, 12,16.81
msp_2011_BBG-VB75_102-a, 01,23.1
msp_2011_BBG-VB75_102-a, 02,28.74
msp_2011_BBG-VB75_102-a, 03,28.42
msp_2011_BBG-VB75_102-a, 04,26.58
msp_2011_BBG-VB75_102-a, 05,24.41
msp_2011_BBG-VB75_102-a, 06,23.11
msp_2011_BBG-VB75_102-a, 07,22.5
msp_2011_BBG-VB75_102-a, 08,25.5
msp_2011_BBG-VB75_102-a, 09,27.88
msp_2011_BBG-VB75_102-a, 10,26.45
msp_2011_BBG-VB75_102-a, 11,19.55
msp_2011_BBG-VB75_102-a, 12,16.81
msp_2011_BBG-VB75_2159, 01,22.56
msp_2011_BBG-VB75_2159, 02,28.04
msp_2011_BBG-VB75_2159, 03,27.69
msp_2011_BBG-VB75_2159, 04,25.88
msp_2011_BBG-VB75_2159, 05,23.76
msp_2011_BBG-VB75_2159, 06,22.49
msp_2011_BBG-VB75_2159, 07,21.91
msp_2011_BBG-VB75_2159, 08,24.83
msp_2011_BBG-VB75_2159, 09,27.16
msp_2011_BBG-VB75_2159, 10,25.79
msp_2011_BBG-VB75_2159, 11,19.09
msp_2011_BBG-VB75_2159, 12,16.42
msp_2011_BBG-VB75_2159-a, 01,22.56
msp_2011_BBG-VB75_2159-a, 02,28.04
msp_2011_BBG-VB75_2159-a, 03,27.69
msp_2011_BBG-VB75_2159-a, 04,25.88
msp_2011_BBG-VB75_2159-a, 05,23.76
msp_2011_BBG-VB75_2159-a, 06,22.49
msp_2011_BBG-VB75_2159-a, 07,21.91
msp_2011_BBG-VB75_2159-a, 08,24.83
msp_2011_BBG-VB75_2159-a, 09,27.16
msp_2011_BBG-VB75_2159-a, 10,25.79
msp_2011_BBG-VB75_2159-a, 11,19.09
msp_2011_BBG-VB75_2159-a, 12,16.42
