Scenario,Month,Illuminance(lux)
lowE(2)/Clear/lowE(5)-argon-VB-45, 02,1029.35
lowE(2)/Clear/lowE(5)-argon-VB-45, 03,1981.7
lowE(2)/Clear/lowE(5)-argon-VB-45, 04,1095.18
lowE(2)/Clear/lowE(5)-argon-VB-45, 05,727.34
lowE(2)/Clear/lowE(5)-argon-VB-45, 06,791.16
lowE(2)/Clear/lowE(5)-argon-VB-45, 07,768.78
lowE(2)/Clear/lowE(5)-argon-VB-45, 08,917.2
lowE(2)/Clear/lowE(5)-argon-VB-45, 09,2270.79
lowE(2)/Clear/lowE(5)-argon-VB-45, 10,1636.68
lowE(2)/Clear/lowE(5)-argon-VB-45, 11,533.07
lowE(2)/Clear/lowE(5)-argon-VB-45, 12,659.2
lowE(2)/Clear/lowE(5)-argon-VB-60, 01,402.59
lowE(2)/Clear/lowE(5)-argon-VB-60, 02,582.97
lowE(2)/Clear/lowE(5)-argon-VB-60, 03,1301.51
lowE(2)/Clear/lowE(5)-argon-VB-60, 04,806.96
lowE(2)/Clear/lowE(5)-argon-VB-60, 05,514.46
lowE(2)/Clear/lowE(5)-argon-VB-60, 06,623.87
lowE(2)/Clear/lowE(5)-argon-VB-60, 07,600.5
lowE(2)/Clear/lowE(5)-argon-VB-60, 08,666.23
lowE(2)/Clear/lowE(5)-argon-VB-60, 09,1627.31
lowE(2)/Clear/lowE(5)-argon-VB-60, 10,951.06
lowE(2)/Clear/lowE(5)-argon-VB-60, 11,277.69
lowE(2)/Clear/lowE(5)-argon-VB-60, 12,288.95
lowE(2)/Clear/lowE(5)-argon-VB-75, 01,93.45
lowE(2)/Clear/lowE(5)-argon-VB-75, 02,158.5
lowE(2)/Clear/lowE(5)-argon-VB-75, 03,354.86
lowE(2)/Clear/lowE(5)-argon-VB-75, 04,316.67
lowE(2)/Clear/lowE(5)-argon-VB-75, 05,213.29
lowE(2)/Clear/lowE(5)-argon-VB-75, 06,193.8
lowE(2)/Clear/lowE(5)-argon-VB-75, 07,190.18
lowE(2)/Clear/lowE(5)-argon-VB-75, 08,262.27
lowE(2)/Clear/lowE(5)-argon-VB-75, 09,483.2
lowE(2)/Clear/lowE(5)-argon-VB-75, 10,227.89
lowE(2)/Clear/lowE(5)-argon-VB-75, 11,84.09
lowE(2)/Clear/lowE(5)-argon-VB-75, 12,64.13
lowE(2)/Clear/lowE(5)-argon-VB0, 01,772.83
lowE(2)/Clear/lowE(5)-argon-VB0, 02,428.52
lowE(2)/Clear/lowE(5)-argon-VB0, 03,399.14
lowE(2)/Clear/lowE(5)-argon-VB0, 04,397.68
lowE(2)/Clear/lowE(5)-argon-VB0, 05,400.17
lowE(2)/Clear/lowE(5)-argon-VB0, 06,408.91
lowE(2)/Clear/lowE(5)-argon-VB0, 07,398.15
lowE(2)/Clear/lowE(5)-argon-VB0, 08,414.06
lowE(2)/Clear/lowE(5)-argon-VB0, 09,389.94
lowE(2)/Clear/lowE(5)-argon-VB0, 10,363.59
lowE(2)/Clear/lowE(5)-argon-VB0, 11,457.6
lowE(2)/Clear/lowE(5)-argon-VB0, 12,697.45
lowE(2)/Clear/lowE(5)-argon-VB15, 01,386.84
lowE(2)/Clear/lowE(5)-argon-VB15, 02,282.4
lowE(2)/Clear/lowE(5)-argon-VB15, 03,284.27
lowE(2)/Clear/lowE(5)-argon-VB15, 04,293.95
lowE(2)/Clear/lowE(5)-argon-VB15, 05,289.85
lowE(2)/Clear/lowE(5)-argon-VB15, 06,294.64
lowE(2)/Clear/lowE(5)-argon-VB15, 07,286.04
lowE(2)/Clear/lowE(5)-argon-VB15, 08,298.34
lowE(2)/Clear/lowE(5)-argon-VB15, 09,292.56
lowE(2)/Clear/lowE(5)-argon-VB15, 10,260.79
lowE(2)/Clear/lowE(5)-argon-VB15, 11,263.39
lowE(2)/Clear/lowE(5)-argon-VB15, 12,359.09
lowE(2)/Clear/lowE(5)-argon-VB30, 01,146.74
lowE(2)/Clear/lowE(5)-argon-VB30, 02,185.32
lowE(2)/Clear/lowE(5)-argon-VB30, 03,195.85
lowE(2)/Clear/lowE(5)-argon-VB30, 04,195.23
lowE(2)/Clear/lowE(5)-argon-VB30, 05,188.23
lowE(2)/Clear/lowE(5)-argon-VB30, 06,190.16
lowE(2)/Clear/lowE(5)-argon-VB30, 07,184.09
lowE(2)/Clear/lowE(5)-argon-VB30, 08,192.87
lowE(2)/Clear/lowE(5)-argon-VB30, 09,196.8
lowE(2)/Clear/lowE(5)-argon-VB30, 10,177.67
lowE(2)/Clear/lowE(5)-argon-VB30, 11,125.78
lowE(2)/Clear/lowE(5)-argon-VB30, 12,108.88
lowE(2)/Clear/lowE(5)-argon-VB45, 01,91.76
lowE(2)/Clear/lowE(5)-argon-VB45, 02,114.62
lowE(2)/Clear/lowE(5)-argon-VB45, 03,118.98
lowE(2)/Clear/lowE(5)-argon-VB45, 04,115.25
lowE(2)/Clear/lowE(5)-argon-VB45, 05,109.15
lowE(2)/Clear/lowE(5)-argon-VB45, 06,109.32
lowE(2)/Clear/lowE(5)-argon-VB45, 07,105.7
lowE(2)/Clear/lowE(5)-argon-VB45, 08,111.74
lowE(2)/Clear/lowE(5)-argon-VB45, 09,117.72
lowE(2)/Clear/lowE(5)-argon-VB45, 10,108.49
lowE(2)/Clear/lowE(5)-argon-VB45, 11,78.13
lowE(2)/Clear/lowE(5)-argon-VB45, 12,66.99
lowE(2)/Clear/lowE(5)-argon-VB60, 01,51.19
lowE(2)/Clear/lowE(5)-argon-VB60, 02,63.62
lowE(2)/Clear/lowE(5)-argon-VB60, 03,65.1
lowE(2)/Clear/lowE(5)-argon-VB60, 04,62.84
lowE(2)/Clear/lowE(5)-argon-VB60, 05,59.52
lowE(2)/Clear/lowE(5)-argon-VB60, 06,59.13
lowE(2)/Clear/lowE(5)-argon-VB60, 07,57.19
lowE(2)/Clear/lowE(5)-argon-VB60, 08,60.84
lowE(2)/Clear/lowE(5)-argon-VB60, 09,64.36
lowE(2)/Clear/lowE(5)-argon-VB60, 10,59.76
lowE(2)/Clear/lowE(5)-argon-VB60, 11,43.31
lowE(2)/Clear/lowE(5)-argon-VB60, 12,37.2
lowE(2)/Clear/lowE(5)-argon-VB75, 01,20.83
lowE(2)/Clear/lowE(5)-argon-VB75, 02,26.48
lowE(2)/Clear/lowE(5)-argon-VB75, 03,27.99
lowE(2)/Clear/lowE(5)-argon-VB75, 04,27.79
lowE(2)/Clear/lowE(5)-argon-VB75, 05,26.63
lowE(2)/Clear/lowE(5)-argon-VB75, 06,26.04
lowE(2)/Clear/lowE(5)-argon-VB75, 07,25.15
lowE(2)/Clear/lowE(5)-argon-VB75, 08,26.86
lowE(2)/Clear/lowE(5)-argon-VB75, 09,27.8
lowE(2)/Clear/lowE(5)-argon-VB75, 10,25.25
lowE(2)/Clear/lowE(5)-argon-VB75, 11,17.74
lowE(2)/Clear/lowE(5)-argon-VB75, 12,15.08
lowE(2)/lowE(4), 01,2004.58
lowE(2)/lowE(4), 02,1853.79
lowE(2)/lowE(4), 03,3337.24
lowE(2)/lowE(4), 04,1686.64
lowE(2)/lowE(4), 05,929.66
lowE(2)/lowE(4), 06,946.7
lowE(2)/lowE(4), 07,941.19
lowE(2)/lowE(4), 08,1352.06
lowE(2)/lowE(4), 09,3739.29
lowE(2)/lowE(4), 10,2731.56
lowE(2)/lowE(4), 11,1176.59
lowE(2)/lowE(4), 12,1660.18
lowE(2)/lowE(4)-BBG-15, 01,1467.1
lowE(2)/lowE(4)-BBG-15, 02,982.31
lowE(2)/lowE(4)-BBG-15, 03,1031.68
lowE(2)/lowE(4)-BBG-15, 04,625.37
lowE(2)/lowE(4)-BBG-15, 05,625.77
lowE(2)/lowE(4)-BBG-15, 06,633.59
lowE(2)/lowE(4)-BBG-15, 07,621.85
lowE(2)/lowE(4)-BBG-15, 08,663.62
lowE(2)/lowE(4)-BBG-15, 09,773.18
lowE(2)/lowE(4)-BBG-15, 10,1061.15
lowE(2)/lowE(4)-BBG-15, 11,830.83
lowE(2)/lowE(4)-BBG-15, 12,1279.12
lowE(2)/lowE(4)-BBG-30, 01,1526.48
lowE(2)/lowE(4)-BBG-30, 02,1377.06
lowE(2)/lowE(4)-BBG-30, 03,2009.1
lowE(2)/lowE(4)-BBG-30, 04,1037.85
lowE(2)/lowE(4)-BBG-30, 05,805.23
lowE(2)/lowE(4)-BBG-30, 06,826.19
lowE(2)/lowE(4)-BBG-30, 07,811.23
lowE(2)/lowE(4)-BBG-30, 08,957.6
lowE(2)/lowE(4)-BBG-30, 09,1913.22
lowE(2)/lowE(4)-BBG-30, 10,1878.72
lowE(2)/lowE(4)-BBG-30, 11,879.47
lowE(2)/lowE(4)-BBG-30, 12,1231.15
lowE(2)/lowE(4)-BBG-45, 01,1064.96
lowE(2)/lowE(4)-BBG-45, 02,1270.98
lowE(2)/lowE(4)-BBG-45, 03,2451.63
lowE(2)/lowE(4)-BBG-45, 04,1297.27
lowE(2)/lowE(4)-BBG-45, 05,806.7
lowE(2)/lowE(4)-BBG-45, 06,862.91
lowE(2)/lowE(4)-BBG-45, 07,842.33
lowE(2)/lowE(4)-BBG-45, 08,1058.21
lowE(2)/lowE(4)-BBG-45, 09,2813.92
lowE(2)/lowE(4)-BBG-45, 10,2020.0
lowE(2)/lowE(4)-BBG-45, 11,663.8
lowE(2)/lowE(4)-BBG-45, 12,815.71
lowE(2)/lowE(4)-BBG-60, 01,487.49
lowE(2)/lowE(4)-BBG-60, 02,725.72
lowE(2)/lowE(4)-BBG-60, 03,1596.09
lowE(2)/lowE(4)-BBG-60, 04,902.27
lowE(2)/lowE(4)-BBG-60, 05,487.04
lowE(2)/lowE(4)-BBG-60, 06,550.96
lowE(2)/lowE(4)-BBG-60, 07,536.46
lowE(2)/lowE(4)-BBG-60, 08,696.48
lowE(2)/lowE(4)-BBG-60, 09,1986.96
lowE(2)/lowE(4)-BBG-60, 10,1176.11
lowE(2)/lowE(4)-BBG-60, 11,342.49
lowE(2)/lowE(4)-BBG-60, 12,344.67
lowE(2)/lowE(4)-BBG-75, 01,104.78
lowE(2)/lowE(4)-BBG-75, 02,165.39
lowE(2)/lowE(4)-BBG-75, 03,378.36
lowE(2)/lowE(4)-BBG-75, 04,302.22
lowE(2)/lowE(4)-BBG-75, 05,159.51
lowE(2)/lowE(4)-BBG-75, 06,131.35
lowE(2)/lowE(4)-BBG-75, 07,132.63
lowE(2)/lowE(4)-BBG-75, 08,229.64
lowE(2)/lowE(4)-BBG-75, 09,520.0
lowE(2)/lowE(4)-BBG-75, 10,229.53
lowE(2)/lowE(4)-BBG-75, 11,93.62
lowE(2)/lowE(4)-BBG-75, 12,71.99
lowE(2)/lowE(4)-BBG0, 01,938.53
lowE(2)/lowE(4)-BBG0, 02,505.27
lowE(2)/lowE(4)-BBG0, 03,459.37
lowE(2)/lowE(4)-BBG0, 04,446.3
lowE(2)/lowE(4)-BBG0, 05,436.73
lowE(2)/lowE(4)-BBG0, 06,436.4
lowE(2)/lowE(4)-BBG0, 07,426.99
lowE(2)/lowE(4)-BBG0, 08,460.52
lowE(2)/lowE(4)-BBG0, 09,452.34
lowE(2)/lowE(4)-BBG0, 10,425.24
lowE(2)/lowE(4)-BBG0, 11,553.54
lowE(2)/lowE(4)-BBG0, 12,849.55
lowE(2)/lowE(4)-BBG15, 01,437.35
lowE(2)/lowE(4)-BBG15, 02,320.25
lowE(2)/lowE(4)-BBG15, 03,318.09
lowE(2)/lowE(4)-BBG15, 04,313.4
lowE(2)/lowE(4)-BBG15, 05,299.67
lowE(2)/lowE(4)-BBG15, 06,296.14
lowE(2)/lowE(4)-BBG15, 07,289.12
lowE(2)/lowE(4)-BBG15, 08,315.26
lowE(2)/lowE(4)-BBG15, 09,323.82
lowE(2)/lowE(4)-BBG15, 10,295.0
lowE(2)/lowE(4)-BBG15, 11,300.31
lowE(2)/lowE(4)-BBG15, 12,412.36
lowE(2)/lowE(4)-BBG30, 01,163.05
lowE(2)/lowE(4)-BBG30, 02,205.03
lowE(2)/lowE(4)-BBG30, 03,207.67
lowE(2)/lowE(4)-BBG30, 04,196.57
lowE(2)/lowE(4)-BBG30, 05,183.37
lowE(2)/lowE(4)-BBG30, 06,178.8
lowE(2)/lowE(4)-BBG30, 07,174.24
lowE(2)/lowE(4)-BBG30, 08,192.63
lowE(2)/lowE(4)-BBG30, 09,206.11
lowE(2)/lowE(4)-BBG30, 10,192.28
lowE(2)/lowE(4)-BBG30, 11,139.72
lowE(2)/lowE(4)-BBG30, 12,120.35
lowE(2)/lowE(4)-BBG45, 01,99.72
lowE(2)/lowE(4)-BBG45, 02,123.16
lowE(2)/lowE(4)-BBG45, 03,120.19
lowE(2)/lowE(4)-BBG45, 04,110.33
lowE(2)/lowE(4)-BBG45, 05,100.96
lowE(2)/lowE(4)-BBG45, 06,97.34
lowE(2)/lowE(4)-BBG45, 07,94.86
lowE(2)/lowE(4)-BBG45, 08,106.39
lowE(2)/lowE(4)-BBG45, 09,117.34
lowE(2)/lowE(4)-BBG45, 10,112.87
lowE(2)/lowE(4)-BBG45, 11,84.57
lowE(2)/lowE(4)-BBG45, 12,72.89
lowE(2)/lowE(4)-BBG60, 01,54.78
lowE(2)/lowE(4)-BBG60, 02,67.15
lowE(2)/lowE(4)-BBG60, 03,64.83
lowE(2)/lowE(4)-BBG60, 04,58.96
lowE(2)/lowE(4)-BBG60, 05,53.89
lowE(2)/lowE(4)-BBG60, 06,51.92
lowE(2)/lowE(4)-BBG60, 07,50.58
lowE(2)/lowE(4)-BBG60, 08,56.81
lowE(2)/lowE(4)-BBG60, 09,63.15
lowE(2)/lowE(4)-BBG60, 10,61.29
lowE(2)/lowE(4)-BBG60, 11,46.15
lowE(2)/lowE(4)-BBG60, 12,39.93
lowE(2)/lowE(4)-BBG75, 01,22.56
lowE(2)/lowE(4)-BBG75, 02,28.04
lowE(2)/lowE(4)-BBG75, 03,27.69
lowE(2)/lowE(4)-BBG75, 04,25.88
lowE(2)/lowE(4)-BBG75, 05,23.76
lowE(2)/lowE(4)-BBG75, 06,22.49
lowE(2)/lowE(4)-BBG75, 07,21.91
lowE(2)/lowE(4)-BBG75, 08,24.83
lowE(2)/lowE(4)-BBG75, 09,27.16
lowE(2)/lowE(4)-BBG75, 10,25.79
lowE(2)/lowE(4)-BBG75, 11,19.09
lowE(2)/lowE(4)-BBG75, 12,16.42
lowE(2)/lowE(4)-HTcellular, 01,522.46
lowE(2)/lowE(4)-HTcellular, 02,690.16
lowE(2)/lowE(4)-HTcellular, 03,782.5
lowE(2)/lowE(4)-HTcellular, 04,870.89
lowE(2)/lowE(4)-HTcellular, 05,872.91
lowE(2)/lowE(4)-HTcellular, 06,891.7
lowE(2)/lowE(4)-HTcellular, 07,857.64
lowE(2)/lowE(4)-HTcellular, 08,863.21
lowE(2)/lowE(4)-HTcellular, 09,813.9
lowE(2)/lowE(4)-HTcellular, 10,678.25
lowE(2)/lowE(4)-HTcellular, 11,451.32
lowE(2)/lowE(4)-HTcellular, 12,374.44
lowE(2)/lowE(4)-LTcellular, 01,222.63
lowE(2)/lowE(4)-LTcellular, 02,291.84
lowE(2)/lowE(4)-LTcellular, 03,329.0
lowE(2)/lowE(4)-LTcellular, 04,366.83
lowE(2)/lowE(4)-LTcellular, 05,368.01
lowE(2)/lowE(4)-LTcellular, 06,377.25
lowE(2)/lowE(4)-LTcellular, 07,362.7
lowE(2)/lowE(4)-LTcellular, 08,363.83
lowE(2)/lowE(4)-LTcellular, 09,342.54
lowE(2)/lowE(4)-LTcellular, 10,284.88
lowE(2)/lowE(4)-LTcellular, 11,191.64
lowE(2)/lowE(4)-LTcellular, 12,160.17
lowE(2)/lowE(4)-VB-15, 01,1522.12
lowE(2)/lowE(4)-VB-15, 02,1027.32
lowE(2)/lowE(4)-VB-15, 03,1087.94
lowE(2)/lowE(4)-VB-15, 04,680.47
lowE(2)/lowE(4)-VB-15, 05,692.97
lowE(2)/lowE(4)-VB-15, 06,714.08
lowE(2)/lowE(4)-VB-15, 07,698.41
lowE(2)/lowE(4)-VB-15, 08,726.05
lowE(2)/lowE(4)-VB-15, 09,831.06
lowE(2)/lowE(4)-VB-15, 10,1125.57
lowE(2)/lowE(4)-VB-15, 11,864.51
lowE(2)/lowE(4)-VB-15, 12,1325.36
lowE(2)/lowE(4)-VB-30, 01,1578.96
lowE(2)/lowE(4)-VB-30, 02,1434.36
lowE(2)/lowE(4)-VB-30, 03,2103.38
lowE(2)/lowE(4)-VB-30, 04,1109.52
lowE(2)/lowE(4)-VB-30, 05,878.18
lowE(2)/lowE(4)-VB-30, 06,917.35
lowE(2)/lowE(4)-VB-30, 07,898.04
lowE(2)/lowE(4)-VB-30, 08,1031.47
lowE(2)/lowE(4)-VB-30, 09,2007.06
lowE(2)/lowE(4)-VB-30, 10,1959.65
lowE(2)/lowE(4)-VB-30, 11,913.98
lowE(2)/lowE(4)-VB-30, 12,1270.8
lowE(2)/lowE(4)-VB-45, 01,1088.22
lowE(2)/lowE(4)-VB-45, 02,1320.58
lowE(2)/lowE(4)-VB-45, 03,2575.93
lowE(2)/lowE(4)-VB-45, 04,1425.54
lowE(2)/lowE(4)-VB-45, 05,932.74
lowE(2)/lowE(4)-VB-45, 06,1013.47
lowE(2)/lowE(4)-VB-45, 07,985.13
lowE(2)/lowE(4)-VB-45, 08,1186.01
lowE(2)/lowE(4)-VB-45, 09,2977.3
lowE(2)/lowE(4)-VB-45, 10,2113.22
lowE(2)/lowE(4)-VB-45, 11,678.85
lowE(2)/lowE(4)-VB-45, 12,834.24
lowE(2)/lowE(4)-VB-60, 01,513.51
lowE(2)/lowE(4)-VB-60, 02,749.07
lowE(2)/lowE(4)-VB-60, 03,1696.54
lowE(2)/lowE(4)-VB-60, 04,1054.18
lowE(2)/lowE(4)-VB-60, 05,664.07
lowE(2)/lowE(4)-VB-60, 06,804.23
lowE(2)/lowE(4)-VB-60, 07,774.17
lowE(2)/lowE(4)-VB-60, 08,865.31
lowE(2)/lowE(4)-VB-60, 09,2138.01
lowE(2)/lowE(4)-VB-60, 10,1229.43
lowE(2)/lowE(4)-VB-60, 11,355.32
lowE(2)/lowE(4)-VB-60, 12,367.69
lowE(2)/lowE(4)-VB-75, 01,120.93
lowE(2)/lowE(4)-VB-75, 02,204.93
lowE(2)/lowE(4)-VB-75, 03,463.17
lowE(2)/lowE(4)-VB-75, 04,418.87
lowE(2)/lowE(4)-VB-75, 05,285.95
lowE(2)/lowE(4)-VB-75, 06,260.93
lowE(2)/lowE(4)-VB-75, 07,255.45
lowE(2)/lowE(4)-VB-75, 08,348.1
lowE(2)/lowE(4)-VB-75, 09,635.12
lowE(2)/lowE(4)-VB-75, 10,295.48
lowE(2)/lowE(4)-VB-75, 11,108.85
lowE(2)/lowE(4)-VB-75, 12,82.98
lowE(2)/lowE(4)-VB0, 01,975.78
lowE(2)/lowE(4)-VB0, 02,544.59
lowE(2)/lowE(4)-VB0, 03,509.89
lowE(2)/lowE(4)-VB0, 04,507.57
lowE(2)/lowE(4)-VB0, 05,510.48
lowE(2)/lowE(4)-VB0, 06,521.49
lowE(2)/lowE(4)-VB0, 07,507.65
lowE(2)/lowE(4)-VB0, 08,527.86
lowE(2)/lowE(4)-VB0, 09,497.55
lowE(2)/lowE(4)-VB0, 10,463.2
lowE(2)/lowE(4)-VB0, 11,578.12
lowE(2)/lowE(4)-VB0, 12,877.57
lowE(2)/lowE(4)-VB15, 01,490.4
lowE(2)/lowE(4)-VB15, 02,360.85
lowE(2)/lowE(4)-VB15, 03,363.99
lowE(2)/lowE(4)-VB15, 04,375.63
lowE(2)/lowE(4)-VB15, 05,369.81
lowE(2)/lowE(4)-VB15, 06,375.82
lowE(2)/lowE(4)-VB15, 07,364.8
lowE(2)/lowE(4)-VB15, 08,380.64
lowE(2)/lowE(4)-VB15, 09,374.1
lowE(2)/lowE(4)-VB15, 10,333.59
lowE(2)/lowE(4)-VB15, 11,334.62
lowE(2)/lowE(4)-VB15, 12,453.46
lowE(2)/lowE(4)-VB30, 01,188.29
lowE(2)/lowE(4)-VB30, 02,237.94
lowE(2)/lowE(4)-VB30, 03,251.74
lowE(2)/lowE(4)-VB30, 04,250.22
lowE(2)/lowE(4)-VB30, 05,240.67
lowE(2)/lowE(4)-VB30, 06,243.08
lowE(2)/lowE(4)-VB30, 07,235.32
lowE(2)/lowE(4)-VB30, 08,246.79
lowE(2)/lowE(4)-VB30, 09,252.58
lowE(2)/lowE(4)-VB30, 10,228.32
lowE(2)/lowE(4)-VB30, 11,161.52
lowE(2)/lowE(4)-VB30, 12,139.7
lowE(2)/lowE(4)-VB45, 01,118.5
lowE(2)/lowE(4)-VB45, 02,147.99
lowE(2)/lowE(4)-VB45, 03,153.69
lowE(2)/lowE(4)-VB45, 04,148.59
lowE(2)/lowE(4)-VB45, 05,140.45
lowE(2)/lowE(4)-VB45, 06,140.63
lowE(2)/lowE(4)-VB45, 07,136.0
lowE(2)/lowE(4)-VB45, 08,143.93
lowE(2)/lowE(4)-VB45, 09,151.93
lowE(2)/lowE(4)-VB45, 10,140.16
lowE(2)/lowE(4)-VB45, 11,100.91
lowE(2)/lowE(4)-VB45, 12,86.53
lowE(2)/lowE(4)-VB60, 01,66.57
lowE(2)/lowE(4)-VB60, 02,82.77
lowE(2)/lowE(4)-VB60, 03,84.73
lowE(2)/lowE(4)-VB60, 04,81.84
lowE(2)/lowE(4)-VB60, 05,77.5
lowE(2)/lowE(4)-VB60, 06,76.98
lowE(2)/lowE(4)-VB60, 07,74.45
lowE(2)/lowE(4)-VB60, 08,79.22
lowE(2)/lowE(4)-VB60, 09,83.78
lowE(2)/lowE(4)-VB60, 10,77.75
lowE(2)/lowE(4)-VB60, 11,56.34
lowE(2)/lowE(4)-VB60, 12,48.39
lowE(2)/lowE(4)-VB75, 01,27.32
lowE(2)/lowE(4)-VB75, 02,34.79
lowE(2)/lowE(4)-VB75, 03,36.93
lowE(2)/lowE(4)-VB75, 04,36.84
lowE(2)/lowE(4)-VB75, 05,35.4
lowE(2)/lowE(4)-VB75, 06,34.66
lowE(2)/lowE(4)-VB75, 07,33.46
lowE(2)/lowE(4)-VB75, 08,35.63
lowE(2)/lowE(4)-VB75, 09,36.75
lowE(2)/lowE(4)-VB75, 10,33.23
lowE(2)/lowE(4)-VB75, 11,23.27
lowE(2)/lowE(4)-VB75, 12,19.77
lowE(2)/lowE(4)-argon, 01,2004.58
lowE(2)/lowE(4)-argon, 02,1853.79
lowE(2)/lowE(4)-argon, 03,3337.24
lowE(2)/lowE(4)-argon, 04,1686.64
lowE(2)/lowE(4)-argon, 05,929.66
lowE(2)/lowE(4)-argon, 06,946.7
lowE(2)/lowE(4)-argon, 07,941.19
lowE(2)/lowE(4)-argon, 08,1352.06
lowE(2)/lowE(4)-argon, 09,3739.29
lowE(2)/lowE(4)-argon, 10,2731.56
lowE(2)/lowE(4)-argon, 11,1176.59
lowE(2)/lowE(4)-argon, 12,1660.18
lowE(2)/lowE(4)-argon-BBG-15, 01,1467.1
lowE(2)/lowE(4)-argon-BBG-15, 02,982.31
lowE(2)/lowE(4)-argon-BBG-15, 03,1031.68
lowE(2)/lowE(4)-argon-BBG-15, 04,625.37
lowE(2)/lowE(4)-argon-BBG-15, 05,625.77
lowE(2)/lowE(4)-argon-BBG-15, 06,633.59
lowE(2)/lowE(4)-argon-BBG-15, 07,621.85
lowE(2)/lowE(4)-argon-BBG-15, 08,663.62
lowE(2)/lowE(4)-argon-BBG-15, 09,773.18
lowE(2)/lowE(4)-argon-BBG-15, 10,1061.15
lowE(2)/lowE(4)-argon-BBG-15, 11,830.83
lowE(2)/lowE(4)-argon-BBG-15, 12,1279.12
lowE(2)/lowE(4)-argon-BBG-30, 01,1526.48
lowE(2)/lowE(4)-argon-BBG-30, 02,1377.06
lowE(2)/lowE(4)-argon-BBG-30, 03,2009.1
lowE(2)/lowE(4)-argon-BBG-30, 04,1037.85
lowE(2)/lowE(4)-argon-BBG-30, 05,805.23
lowE(2)/lowE(4)-argon-BBG-30, 06,826.19
lowE(2)/lowE(4)-argon-BBG-30, 07,811.23
lowE(2)/lowE(4)-argon-BBG-30, 08,957.6
lowE(2)/lowE(4)-argon-BBG-30, 09,1913.22
lowE(2)/lowE(4)-argon-BBG-30, 10,1878.72
lowE(2)/lowE(4)-argon-BBG-30, 11,879.47
lowE(2)/lowE(4)-argon-BBG-30, 12,1231.15
lowE(2)/lowE(4)-argon-BBG-45, 01,1064.96
lowE(2)/lowE(4)-argon-BBG-45, 02,1270.98
lowE(2)/lowE(4)-argon-BBG-45, 03,2451.63
lowE(2)/lowE(4)-argon-BBG-45, 04,1297.27
lowE(2)/lowE(4)-argon-BBG-45, 05,806.7
lowE(2)/lowE(4)-argon-BBG-45, 06,862.91
lowE(2)/lowE(4)-argon-BBG-45, 07,842.33
lowE(2)/lowE(4)-argon-BBG-45, 08,1058.21
lowE(2)/lowE(4)-argon-BBG-45, 09,2813.92
lowE(2)/lowE(4)-argon-BBG-45, 10,2020.0
lowE(2)/lowE(4)-argon-BBG-45, 11,663.8
lowE(2)/lowE(4)-argon-BBG-45, 12,815.71
lowE(2)/lowE(4)-argon-BBG-60, 01,487.49
lowE(2)/lowE(4)-argon-BBG-60, 02,725.72
lowE(2)/lowE(4)-argon-BBG-60, 03,1596.09
lowE(2)/lowE(4)-argon-BBG-60, 04,902.27
lowE(2)/lowE(4)-argon-BBG-60, 05,487.04
lowE(2)/lowE(4)-argon-BBG-60, 06,550.96
lowE(2)/lowE(4)-argon-BBG-60, 07,536.46
lowE(2)/lowE(4)-argon-BBG-60, 08,696.48
lowE(2)/lowE(4)-argon-BBG-60, 09,1986.96
lowE(2)/lowE(4)-argon-BBG-60, 10,1176.11
lowE(2)/lowE(4)-argon-BBG-60, 11,342.49
lowE(2)/lowE(4)-argon-BBG-60, 12,344.67
lowE(2)/lowE(4)-argon-BBG-75, 01,104.78
lowE(2)/lowE(4)-argon-BBG-75, 02,165.39
lowE(2)/lowE(4)-argon-BBG-75, 03,378.36
lowE(2)/lowE(4)-argon-BBG-75, 04,302.22
lowE(2)/lowE(4)-argon-BBG-75, 05,159.51
lowE(2)/lowE(4)-argon-BBG-75, 06,131.35
lowE(2)/lowE(4)-argon-BBG-75, 07,132.63
lowE(2)/lowE(4)-argon-BBG-75, 08,229.64
lowE(2)/lowE(4)-argon-BBG-75, 09,520.0
lowE(2)/lowE(4)-argon-BBG-75, 10,229.53
lowE(2)/lowE(4)-argon-BBG-75, 11,93.62
lowE(2)/lowE(4)-argon-BBG-75, 12,71.99
lowE(2)/lowE(4)-argon-BBG0, 01,938.53
lowE(2)/lowE(4)-argon-BBG0, 02,505.27
lowE(2)/lowE(4)-argon-BBG0, 03,459.37
lowE(2)/lowE(4)-argon-BBG0, 04,446.3
lowE(2)/lowE(4)-argon-BBG0, 05,436.73
lowE(2)/lowE(4)-argon-BBG0, 06,436.4
lowE(2)/lowE(4)-argon-BBG0, 07,426.99
lowE(2)/lowE(4)-argon-BBG0, 08,460.52
lowE(2)/lowE(4)-argon-BBG0, 09,452.34
lowE(2)/lowE(4)-argon-BBG0, 10,425.24
lowE(2)/lowE(4)-argon-BBG0, 11,553.54
lowE(2)/lowE(4)-argon-BBG0, 12,849.55
lowE(2)/lowE(4)-argon-BBG15, 01,437.35
lowE(2)/lowE(4)-argon-BBG15, 02,320.25
lowE(2)/lowE(4)-argon-BBG15, 03,318.09
lowE(2)/lowE(4)-argon-BBG15, 04,313.4
lowE(2)/lowE(4)-argon-BBG15, 05,299.67
lowE(2)/lowE(4)-argon-BBG15, 06,296.14
lowE(2)/lowE(4)-argon-BBG15, 07,289.12
lowE(2)/lowE(4)-argon-BBG15, 08,315.26
